Castillos|7686|-53.8299807145|-34.1696081352
Virginia|8709|-92.5364036476|47.5236741324
Winona|32897|-91.6391974302|44.0504236034
Rochester|108511|-92.4696893735|44.0220532421
Lakeville|261308|-93.2425104185|44.6501027619
Ely|3731|-91.8256976743|47.900421162
Moorhead|35528|-96.7421934426|46.8743080842
St. Cloud|112794|-94.1622217222|45.5612099397
Miles City|8615|-105.839984377|46.4088842968
Bozeman|44921|-111.037832481|45.6800915721
Glasgow|3240|-106.635258832|48.183969746
Dickinson|16399|-102.788801109|46.8839974152
Jamestown|15081|-98.7029781512|46.9060115754
Williston|13564|-103.628000531|48.1567879426
Lihue|15536|-159.371006309|21.981512267
Wahiawa|174766|-158.023620852|21.5030918569
Wailuku|52148|-156.504721316|20.8914754425
Montpelier|2997|-111.296912274|42.3226220897
Twin Falls|47315|-114.460569297|42.5609537954
Caldwell|132476|-116.670537762|43.6609641714
Salmon|3601|-113.894996584|45.1756779165
Coeur d'Alene|34514|-116.779445843|47.6780833121
Richland|44869|-119.29110132|46.2918113394
Bellingham|99662|-122.486926922|48.7601361278
Longview|66231|-122.936951133|46.1387199087
Walla Walla|45150|-118.341882774|46.0651585074
Aberdeen|32745|-123.814391115|46.9748962596
Bremerton|126820|-122.642017533|47.5735955236
Everett|486903|-122.199967694|47.9604174999
Bullhead City|37989|-114.567487836|35.1481762889
Winslow|9931|-110.700695436|35.284705423
Gila Bend|2088|-112.724654584|32.9503776235
Tombstone|1570|-110.066883994|31.7131404816
Willcox|5146|-109.831394492|32.2532108755
Scottsdale|15401|-111.868040204|33.6923478384
Kingman|42182|-114.052222129|35.1898791698
Grand Canyon|1550|-112.138592165|36.054787617
Arcata|20905|-124.08822453|40.8851904491
Stockton|685306|-121.289739016|37.9581339712
Barstow|21119|-117.021885825|34.8990183706
Victorville|83496|-117.290319053|34.5365081981
Pasadena|144618|-118.138871909|34.1603812856
Visalia|121968|-119.316009361|36.3250295197
El Centro|45000|-115.558047528|32.7923769318
San Luis Obispo|65386|-120.65858891|35.2831809683
Merced|96091|-120.481933026|37.3026184276
Yuba City|116217|-121.615765627|39.1410333446
Redding|96058|-122.390576214|40.587043273
Santa Rosa|231792|-122.699988853|38.4504036652
Oceanside|609854|-117.33496749|33.2204644969
Modesto|323386|-120.98998987|37.6554134308
Irvine|3010232|-117.829950197|33.6804105825
Ukiah|27828|-123.210862062|39.154236673
Needles|6974|-114.613350669|34.8484271434
Bishop|4827|-118.39407597|37.3639583527
Palm Springs|390115|-116.533052614|33.7773555695
Santa Maria|110705|-120.436638633|34.9401269725
Tulare|55908|-119.34412134|36.2070263866
Mt. Shasta|3855|-122.309392539|41.3103582958
Crescent City|11534|-124.200491579|41.7564550975
Fort Collins|228385|-105.058869265|40.5606882925
Pueblo|112195|-104.630006553|38.280388203
Lamar|8620|-102.619405764|38.086498229
Trinidad|9156|-104.506396527|37.1713344513
Gunnison|7324|-106.928290041|38.5447648306
Durango|23233|-107.879989056|37.2756433299
Montrose|21789|-107.865519655|38.47727541
Craig|9391|-107.550396771|40.5172800894
Boulder|122274|-105.246092979|40.0384462678
Boulder City|15479|-114.831580243|35.9789524526
Winnemucca|9666|-117.734684694|40.9733762808
Roswell|46096|-104.522467897|33.3945365591
Clovis|33792|-103.20477055|34.4050691925
Las Cruces|115167|-106.77780827|32.3126129344
Hobbs|28738|-103.14061426|32.7126143585
Socorro|8668|-106.898989504|34.0621185496
Gallup|23800|-108.733993776|35.5240706574
Raton|7073|-104.439888959|36.8973976838
Tucumcari|5313|-103.725513959|35.1698028758
Roseburg|30479|-123.356098675|43.2184330435
Pendleton|16799|-118.787488649|45.6725984895
John Day|1573|-118.95202641|44.416525288
Grants Pass|46189|-123.327185712|42.4395400178
Corvallis|59030|-123.279979291|44.5723555695
Albany|51376|-123.086941978|44.6204921662
Astoria|10011|-123.829997398|46.1883809602
Logan|72490|-111.833597862|41.7359395539
Parowan|2571|-112.827206463|37.8425337922
Kanab|3442|-112.525493614|37.0473885285
Monticello|1864|-109.342199546|37.8717826528
Moab|5730|-109.549189496|38.5737036327
Price|10281|-110.810016929|39.5997908722
Cedar City|27738|-113.061093996|37.677427591
Vernal|14353|-109.528002158|40.4553975617
Ogden|377224|-111.9680341|41.2323785594
Green River|11358|-109.464982749|41.514557718
Rawlins|8533|-107.234292035|41.7906648957
Douglas|6298|-105.384534141|42.756471577
Riverton|11508|-108.395048057|43.0281604198
Thermopolis|3445|-108.21467147|43.6459780061
Gillette|29113|-105.505250287|44.2831742544
Jonesboro|58619|-90.7041640643|35.8425783478
Texarkana|74414|-94.0374748146|33.442104715
Pine Bluff|53217|-92.0030511899|34.2286975291
Hot Springs|44182|-93.0550024839|34.5039520457
Fort Smith|93988|-94.3983571795|35.3862237742
Fayetteville|151671|-94.1572091082|36.0629783315
Conway|61995|-92.4513184018|35.0912805369
El Dorado|22416|-92.6625199806|33.2139274282
Davenport|255738|-90.5875303566|41.5539868358
Burlington|29773|-91.1127696144|40.8079341828
Dubuque|62483|-90.6644507261|42.5009316193
Waterloo|98347|-92.342797894|42.4931543163
Sioux City|90932|-96.3999921079|42.5003890168
Council Bluffs|101805|-95.8608002134|41.2622733755
Ames|57104|-93.619722536|42.0538529654
Mason City|27802|-93.2008333758|43.1540183706
Emporia|29048|-96.1813749611|38.404230773
Salina|48031|-97.6071794045|38.8246702261
Dodge City|25932|-100.018195029|37.7600582062
Coffeyville|11760|-95.6263184019|37.0380609325
St. Charles|360485|-90.506165814|38.7842850942
Poplar Bluff|20662|-90.4026837583|36.760196756
Joplin|73763|-94.5130788592|37.0845955597
Columbia|398093|-92.3339095477|38.9520784699
St. Joseph|78012|-94.8463918475|39.769031188
McCook|8012|-100.626168255|40.205593688
Norfolk|25030|-97.4335982684|42.028712381
North Platte|25247|-100.770500531|41.1362862336
Sidney|6492|-102.978272748|41.139800231
Scottsbluff|25475|-103.660685874|41.8675077505
Chadron|5798|-103.003077435|42.8279142447
Lawton|91752|-98.4099727801|34.5990366811
Norman|113525|-97.3441463641|35.2279130239
Muskogee|39295|-95.3694348569|35.7482171825
Ponca City|25273|-97.0852732765|36.707357604
Shawnee|29628|-96.9337838153|35.3427897329
Woodward|12931|-99.3976902687|36.4334208364
Guymon|11178|-101.479501182|36.6858085317
Yankton|15580|-97.3924896665|42.8820194693
Brookings|22411|-96.788030438|44.3067645458
Mitchell|15205|-98.0261977557|43.7142942495
Aberdeen|26041|-98.4864022235|45.4651176138
Mobridge|3156|-100.434707074|45.5401259553
Houma|64592|-90.7194861265|29.5959312124
Monroe|101724|-92.1191939715|32.5096034943
Conroe|41643|-95.4558636899|30.3120632111
Nacogdoches|30691|-94.6552665627|31.6037414744
Eagle Pass|53276|-100.489277386|28.7110239858
Edinburg|150000|-98.1599622007|26.3031864614
Kingsville|25264|-97.8558463967|27.5159548126
Port Arthur|56945|-93.9285925718|29.8989876496
Huntsville|35590|-95.5505865903|30.7237693471
Killeen|137919|-97.7274821388|31.117285379
Lufkin|43264|-94.7288796405|31.338434671
Del Rio|36068|-100.89638432|29.3629480174
San Angelo|88256|-100.436696616|31.4640084015
Sherman|40284|-96.6085840269|33.635994689
Beaumont|111485|-94.1016827817|30.0862630402
Bay City|18663|-95.9643597837|28.9811108592
Port Lavaca|11743|-96.6296938495|28.616016865
Falfurrias|5349|-98.1448985207|27.2269026886
Beeville|13004|-97.7508398862|28.405978006
Fort Stockton|7721|-102.884996787|30.8916919139
Pecos|8372|-103.499894655|31.4157942902
Dumas|13629|-101.966887453|35.8623962596
Denton|176930|-97.128836509|33.2157619416
Midland|98501|-102.097499636|32.0307179962
Temple|61161|-97.3630082619|31.102092508
Trujillo|50353|-70.4400004493|9.38039512017
Santa Rita|31810|-71.503949023|10.5318269766
Machiques|62968|-72.5499491798|10.0704305206
San Carlos del Zulia|97288|-71.9199876319|9.01039186496
Puerto Cabello|174000|-68.170009808|10.4704319447
Acarigua|260921|-69.2000244564|9.58038291314
New Haven|846766|-72.9000053321|41.3303829133
Lowell|723629|-71.3166911231|42.6336883739
Worcester|287365|-71.8000207943|42.2704288931
Manchester|196566|-71.4552873145|42.9959918407
Newport|45968|-71.3133579932|41.4903989859
Dothan|61741|-85.3905865903|31.2234546092
Tuscaloosa|121373|-87.5441760678|33.2251153758
Gadsden|41709|-86.0066471779|34.0145503937
Enterprise|24205|-85.8439956072|31.3278151642
Selma|20126|-87.0211588966|32.4075683787
Coral Gables|150000|-80.2910787371|25.7154187205
Cape Coral|132489|-81.9796836769|26.6029097687
Naples|262306|-81.7949921079|26.1420593455
Fort Pierce|228245|-80.3258052996|27.446785908
Kissimmee|225494|-81.4077806007|28.292057311
Titusville|52311|-80.8077913836|28.6123478383
St. Augustine|76331|-81.3147113461|29.8948793732
Ocala|141382|-82.1402681902|29.1873515005
Fort Lauderdale|2042042|-80.1417855242|26.1360648794
Apalachicola|2284|-84.9925230324|29.7256132192
Vero Beach|86039|-80.39112431|27.6422520131
Valdosta|61179|-83.2785966407|30.8328582957
Albany|88766|-84.1558299171|31.5787300812
Athens|110301|-83.3780220965|33.9612978302
Macon|115592|-83.6300480568|32.850383727
Columbus|217980|-84.9800173357|32.4704327586
Douglas|13441|-82.8506899432|31.5077783397
Dublin|22623|-82.9182827166|32.5374570913
Gulfport|82165|-89.0927637143|30.3675636994
Hattiesburg|58874|-89.2902452003|31.3272725617
Tupelo|35956|-88.7033301206|34.2579205516
Greenville|38107|-91.0616874611|33.4103753856
Natchez|23863|-91.3875073667|31.554803893
Florence|57438|-79.7627905698|34.1956762889
Greenville|350954|-82.3941545021|34.852922993
Sumter|50868|-80.3417216407|33.9206543162
Anderson|61558|-82.6502629005|34.50374534
Aiken|46196|-81.7206038836|33.5494625031
Beaufort|31626|-80.6895040301|32.4321663605
Rock Hill|94564|-81.0300000424|34.9403853546
Decatur|77868|-88.9547359637|39.8407063996
Alton|84276|-90.1842216408|38.8909969269
Quincy|47108|-91.4097282326|39.9359719025
Urbana|144074|-88.2041874611|40.1099922883
Bloomington|128979|-88.9935966408|40.4845947459
Kankakee|69608|-87.8611076271|41.1203698924
Waukegan|200000|-87.8447261981|42.3640407502
Aurora|350000|-88.2999955665|41.7653951203
Carbondale|32444|-89.2202494728|37.7268302603
Belleville|143900|-90.0002277036|38.5251536245
Bloomington|100310|-86.5264087339|39.1656571646
Muncie|85449|-85.3863749611|40.193759785
Kokomo|61121|-86.1336420102|40.4867651561
Gary|591180|-87.3300030942|41.5803934927
Fort Wayne|299871|-85.1299823423|41.0803981721
Covington|585489|-84.5085990822|39.0840084015
Bowling Green|71140|-86.4436489275|36.9906994823
Paducah|41317|-88.6000030942|37.0837170604
Owensboro|67825|-87.1133238136|37.7745792837
Jacksonville|77288|-77.4305556658|34.7543243602
Goldsboro|47602|-77.9930536313|35.3851385692
Greenville|92565|-77.3666835955|35.6128766063
Fayetteville|243306|-78.883593589|35.0629360138
Hickory|89462|-81.3414022234|35.7334893992
Asheville|142755|-82.5541447364|35.6011977326
Winston-Salem|281683|-80.2599953631|36.1054305207
Kitty Hawk|3413|-75.7047178565|36.0773185415
Akron|703200|-81.5199959734|41.0703987824
Lima|68364|-84.1052645281|40.7428735545
Oak Ridge|33556|-84.2697247739|36.0106559438
Murfreesboro|115774|-86.390267173|35.8459631541
Clarksville|132536|-87.3594328224|36.530081603
Jackson|63196|-88.8138918475|35.6148661489
Alexandria|127273|-77.0999815284|38.8204327586
Fredericksburg|133134|-77.4607863787|38.3035134064
Roanoke|198171|-79.9416168637|37.2711991567
Danville|45894|-79.3953194597|36.5862538849
Winchester|53941|-78.1666347674|39.1787313019
Bristol|37443|-82.1760024431|36.6115236603
Superior|27580|-92.1038977476|46.7212424917
West Bend|34530|-88.1833360206|43.4257072134
Fond du Lac|54299|-88.4469116636|43.7734379263
Oshkosh|72698|-88.5425130633|44.0251021516
Rhinelander|11483|-89.4120723895|45.639913146
Racine|131654|-87.8118341489|42.7277136424
Marinette|27169|-87.6304757098|45.1003853547
Wheeling|52492|-80.7210783302|40.0643103221
Morgantown|58808|-79.9560604265|39.6298148794
Huntington|85396|-82.4452883318|38.4195786733
Beckley|37836|-81.1830139584|37.7801861766
Wilmington|161560|-75.5468980323|39.7462677196
Cumberland|21316|-78.7627740903|39.6531726268
Atlantic City|76573|-74.4233232032|39.3646372671
Newark|280123|-74.1700053321|40.7004213654
Schenectady|149255|-73.9399676938|42.8145817251
Binghamton|139895|-75.9183223894|42.0990181672
Utica|105150|-75.233067059|43.1011792186
Watertown|33821|-75.9110618507|43.9751568797
Niagara Falls|153134|-79.0369434018|43.0948230174
Jamestown|45756|-79.2355359311|42.0973645213
Elmira|62376|-76.8080355242|42.0901298208
York|218010|-76.728040407|39.962921162
Johnstown|69286|-78.9222217221|40.3270849803
Scranton|156196|-75.6626790789|41.4092928254
State College|87926|-77.8602452003|40.7937231639
Erie|178182|-80.0849931251|42.1299206737
Wilkes Barre|158913|-75.8779372576|41.2490442088
Nieuw Nickerie|15992|-56.9899945492|5.95042360323
Upata|53685|-62.4099996355|8.02042645155
El Manteco|2215|-62.5333254411|7.35038983045
Chaguaramas|15000|-63.752269126|9.2159348744
Barcelona|600954|-64.7200136735|10.130375182
El Tigre|197440|-64.2600159115|8.89034751275
Maiquetia|315442|-66.9699796973|10.6003981719
Calabozo|117132|-67.439976849|8.93039674777
Zaraza|41483|-65.3200028907|9.34039756158
Altagracia de Orituco|40052|-66.3799898698|9.85041811008
Tucupita|51534|-62.0599951595|9.06049216607
Porlamar|196934|-63.8499892595|10.9603761993
Brokopondo|8340|-55.0200114356|5.04037579235
Totness|1685|-56.3199837663|5.89042726534
Bar Harbor|6090|-68.2043746355|44.3878965445
Lewiston|57688|-70.2152596453|44.100704772
Presque Isle|9466|-68.0021647559|46.7934086294
Ann Arbor|265976|-83.7199908872|42.3003753856
Kalamazoo|183381|-85.587189577|42.2921588329
Muskegon|101177|-86.2483636899|43.2345819286
Flint|295212|-83.6875380877|43.0128641958
Grand Rapids|535829|-85.6699493833|42.9637199087
Pontiac|67994|-83.290223838|42.6518526398
Cadillac|14097|-85.4136084409|44.2512123811
Traverse City|43189|-85.6221745216|44.7684417919
Petoskey|12667|-84.95518681|45.3737536815
Escanaba|17318|-87.064360394|45.7456948029
Marquette|26591|-87.4065875669|46.5467311799
Hancock|16355|-88.5808052996|47.1272900585
Almeria|179405|-2.42999149719|36.8303475129
Malaga|550058|-4.41999922832|36.7204059032
Jaén|116400|-3.79998539368|37.7703934927
Huelva|144174|-6.92994938295|37.2503735545
Albacete|158094|-1.86999983866|39.0003442577
Toledo|74632|-4.01671635071|39.8670355418
Guadalajara|72850|-3.16658736308|40.6337070913
Santander|208763|-3.79998539368|43.3804644969
Salamanca|162353|-5.67000044903|40.9704048859
Burgos|170183|-3.67996687968|42.3503981721
Kpalime|100479|0.630028440971|6.90039145805
Sokode|117811|1.14999670269|8.99047060031
Mango|42626|0.470813353079|10.3595601592
Ben Gardane|19843|11.2200280341|33.1403918651
Zarzis|159161|11.0999836819|33.5103951203
Dehibat|3525|10.700008096|32.0170495799
Tarragona|126291|1.24999059918|41.1203698924
Tozeur|39504|8.12998408879|33.9304211619
Beja|59567|9.19002274439|36.7304052928
Bizerte|139843|9.85499507512|37.2904227896
Nabeul|115149|10.7300321031|36.4603442576
El Kef|47979|8.7147545966|36.1826351105
Qasserine|81987|8.82999304061|35.1803965444
Gabes|219517|10.0999930406|33.900422993
Gafsa|126803|8.78002193059|34.4204429311
Qairouan|144522|10.0999930406|35.6803918651
Tartus|162980|35.8865840527|34.8846344837
Ar Raqqah|177636|39.0199849027|35.9303766063
Hamah|460602|36.7299954821|35.1503466991
Tadmur|55111|38.2833373604|34.5504091584
Abu Kamal|80808|40.9186287015|34.4504152619
Dayr az Zawr|309141|40.1299946683|35.3303873892
As Suwayda|72248|36.5665946032|32.7004187205
Ad Nabk|50178|36.7333027738|34.0170308625
Ad Damazin|186051|34.3499857165|11.7704042755
Haiya|20000|36.3841767972|18.3362308949
Zabid|152504|43.3155366605|14.1950883168
Hajjah|208287|43.602134154|15.6917411488
Lahij|66288|44.8837613513|13.0581809682
Luzern|250000|8.28000077173|47.0504213654
Lugano|105388|8.96667720402|46.0003820995
Wrangell|2070|-132.371594891|56.4712675162
Shishmaref|254|-166.071889284|66.2569751171
Hoonah|361|-135.438616986|58.115404886
Atka|61|-174.200488731|52.1964896841
Nikolski|18|-168.867687624|52.9384340608
Karluk|96|-154.455027305|57.5722855826
False Pass|35|-163.415023033|54.8512113638
Kivalina|374|-164.485903428|67.7314922402
Newhalen|160|-154.897196698|59.7203456819
Pilot Point|68|-157.56912663|57.564559956
Chignik|118|-158.402228233|56.2956709993
King Salmon|292|-156.66137842|58.6887032258
Quinhagak|250|-161.915786379|59.7492328075
Aniak|501|-159.522185712|61.5787077018
Kotlit|1002|-163.553283327|63.0345878287
Unalakleet|741|-160.788051597|63.8734255159
Koyuk|254|-161.157471735|64.9402687372
McGrath|138|-155.595784548|62.9568147981
Hughes|78|-154.254987836|66.0491841829
Ambler|258|-157.851409141|67.0864852083
Wales|99|-168.087502688|65.6095986116
Kotzebue|3194|-162.596597536|66.8986930533
Wasilla|8521|-149.439441978|61.581730773
Circle|100|-144.060519655|65.825890319
Denali Park|1826|-148.914099367|63.733098164
Yakutat|109|-139.727218264|59.5473071484
Homer|6560|-151.548279665|59.6429343863
Tanacross|136|-143.346403037|63.3857033479
Wiseman|14|-150.107489056|67.4104706005
Bollnäs|13398|16.3665872789|61.3520031933
Gävle|68635|17.1666418037|60.6669804068
Kalmar|35024|16.3665872789|56.6670178417
Växjö|59600|14.8167077216|56.8836971223
Örebro|98573|15.2199905992|59.2803466991
Norrköping|88639|16.1786917711|58.5954272656
Halmstad|55657|12.8555871161|56.6717720735
Karlstad|74141|13.4999405504|59.3671372672
Skellefteå|31311|20.9500284411|64.7720786735
Visby|22593|18.3000093167|57.633651346
Dzhankoy|43879|34.400008503|45.7170402212
Yevpatoriya|105223|33.3630692126|45.196891092
Kerch|152195|36.4880981026|45.3685085236
Simferopol|358108|34.0987349027|44.9491542756
Kherson|320477|32.6006648872|46.6325371798
Voznesensk|43996|31.333322305|47.5503650096
Nizhyn|116288|31.8902908923|51.0540787955
Rivne|255106|26.2528055407|50.6165861197
Chernivtsi|298251|25.9215596097|48.305306009
Ivano-Frankivsk|241239|24.7093855374|48.9347507925
Ternopil|244768|25.5821488024|49.535980244
Lutsk|213661|25.3333784573|50.7471983023
Kovel|71301|24.7166202379|51.2170662629
Cherkasy|297568|32.0709000231|49.434720275
Kirovohrad|249454|32.2602941475|48.5040535676
Izmayil|83194|28.8373506253|45.3503442577
Vinnytsya|352115|28.481558389|49.2253790477
Korosten|72984|28.6500235583|50.9504158723
Shostka|96825|33.4796512438|51.8734086295
Nikopol|130500|34.4062096748|47.5665914094
Kupyansk|78870|37.5980561918|49.7217828563
Lysychansk|124421|38.4273595772|48.9204105826
Luhansk|452000|39.3343843168|48.5697601513
Poltava|317847|34.5702823474|49.5740399364
Kremenchuk|232742|33.4296284574|49.0835272411
Melitopol|158000|35.3774682198|46.837824523
Al Ghaydah|27404|52.1637821033|16.2394079783
Rida|45233|44.8341002999|14.4294926137
Hadiboh|11396|54.0239269601|12.6518750193
Saywun|68747|48.7873473702|15.9429919626
Ras al Khaymah|160849|55.9427762439|25.7915381053
Al Fujayrah|94163|56.3374808338|25.1234393504
Al Ayn|408733|55.7399979236|24.2304706004
Balkanabat|110827|54.3649397368|39.512380187
Kaka|38381|59.6000207101|37.3503416128
Kogon|107566|64.545765339|39.7210754588
Khiwa|149751|60.3557368559|41.3911285594
Chimboy|36917|59.7707596424|42.9311379182
Qunghirot|57758|58.9000117583|43.0704059032
Zarafshon|63543|64.2018070057|41.582228006
Navoi|214828|65.3549665923|40.1104056997
Atamyrat|33242|65.1997305897|37.8248087759
Shahrisabz|498545|66.8314656157|39.0617875357
Qarshi|386361|65.8000040272|38.8704297069
Qoqon|350000|70.9400003651|40.5404052928
Kuybyshevskiy|8925|68.6889749744|37.9793988231
Kulob|115164|69.7757303455|37.9211594839
Uroteppa|156621|69.0014623605|39.9219159129
Jizzax|235352|67.8300093169|40.1003804719
Angren|202070|70.1549320057|41.0303753856
Olmaliq|121207|69.5950178618|40.8504380484
Chumphon|85686|99.1872167552|10.5126774281
Thung Song|28223|99.7286307363|8.15395835259
Trang|147820|99.6080179433|7.56340008436
Yala|148140|101.2850732|6.550490335
Chiang Rai|117127|99.8264542226|19.9118711537
Lampang|204081|99.4812556549|18.2915566192
Nan|82483|100.77146114|18.7868493845
Phayao|21058|99.9083096914|19.1707019236
Phrae|38538|100.162919473|18.1532963246
Phitsanulok|164017|100.272886921|16.8283126007
Sukhothai|10276|99.7515233958|17.0118672882
Uttaradit|76630|100.097187051|17.6316227406
Kanchanaburi|63699|99.52202836|14.0174247426
Mae Sot|45781|98.5707685944|16.7161747426
Tak|33146|99.129339151|16.8847432647
Uthai Thani|22219|100.026442016|15.3818634226
Lop Buri|57761|100.618602253|14.8040175567
Prachin Buri|79757|101.376798868|14.0572155955
Ayutthaya|145615|100.568424437|14.3587992543
Pathum Thani|154412|100.53333614|14.017114684
Saraburi|70769|100.879981648|14.5303650095
Nonthaburi|258550|100.483313353|13.8336891876
Phetchaburi|90497|99.9411759023|13.1132938832
Hua Hin|50456|99.9443281647|12.5697094919
Ratchaburi|106996|99.8215449615|13.5418982126
Samut Prakan|388920|100.611470906|13.6069071645
Sisaket|44751|104.329848591|15.1202514841
Hong Gai|172915|107.100015421|20.9604118032
Cam Pha|135477|107.320001993|21.0404327586
Si Racha|178916|100.928660847|13.1590275258
Chon Buri|226618|100.999974324|13.400408141
Chanthaburi|99819|102.097891804|12.6132727244
Aranyaprathet|22472|102.496937214|13.6823547556
Rayong|37035|101.28145585|12.6718479604
Buriram|47292|103.11664099|15.0004396759
Chaiyaphum|58350|102.038618936|15.804008198
Bua Yai|18269|102.418595743|15.5840216257
Surin|62536|103.491450154|14.8868290395
Loei|35273|101.731505899|17.4918896677
Nong Khai|104505|102.747877969|17.873261738
Sakhon Nakhon|76237|104.147895873|17.1679042755
Udon Thani|247231|102.789322468|17.4047632029
Lao Chi|67206|103.965994831|22.5013513377
Hoa Binh|105260|105.338314167|20.8137024119
Son Tay|189547|105.505022338|21.1381787302
Ninh Binh|130517|105.97501949|20.2543050323
Viet Tri|350000|105.429988158|21.3304150584
Bac Giang|53728|106.200018676|21.2670080759
Nakhon Phanom|55377|104.769460001|17.3944795929
Ha Tinh|165396|105.900036986|18.3337762644
Buon Me Thuot|349945|108.049983275|12.6670420522
Da Lat|256019|108.419986531|11.930420348
Phan Rang|179773|108.983311319|11.5670316762
Hon Quan|40279|106.600045938|11.6503857615
Kon Tum|105489|107.983320678|14.3837589711
Quang Ngai|250000|108.829987344|15.1504305206
Quang Tri|72722|107.200009317|16.7503587026
Narathiwat|68112|101.821422891|6.43184124646
Vung Tau|248767|107.084977579|10.3553743682
Phan Thiet|336846|108.100057738|10.9337369984
Long Xuyen|350000|105.420014607|10.3803857615
Chau Doc|70239|105.116673949|10.7003920684
Rach Gia|300000|105.091352497|10.0153951202
Tan An|137498|106.416697956|10.5337355743
My Tho|124143|106.350035359|10.3504134307
Bac Lieu|225000|105.719996296|9.28037538547
Ca Mau|356636|105.150005248|9.1773584177
Soc Trang|300000|105.980032104|9.60374066054
Ha Giang|38362|104.983348754|22.8336566355
Kawambwa|20589|29.0800231514|-9.77952065139
Nchelenge|23693|28.7300186755|-9.34957273472
Chinsali|14015|32.0599962959|-10.5496028454
Kasama|200000|31.179946654|-10.1995983695
Kapiri Mposhi|37942|28.6599971097|-13.9696008109
Mumbwa|19086|27.0700166409|-14.9796166801
Chingola|182015|27.85002071|-12.5396105765
Chililabombwe|82068|27.8199967028|-12.3695951143
Nyimba|1336|30.8099950752|-14.5495137341
Lundazi|11635|33.1700060615|-12.2895483207
Chipata|85963|32.640012572|-13.6295698864
Mwinilunga|13798|24.4399962959|-11.7395560518
Kasempa|5622|25.8200154202|-13.4596061006
Solwezi|65000|26.3999800198|-12.1795808728
Choma|46746|26.9700227445|-16.8094791475
Mongu|52534|23.1200251859|-15.2795983695
Kaoma|14212|24.7999743232|-14.7796288871
Sesheke|20149|24.3000048408|-17.4695422172
Lukulu|3349|23.2400178616|-14.3895751761
Kalabo|7731|22.6800003649|-14.9895902315
Senanga|10005|23.2700418688|-16.1195987764
Mazowe|9966|30.970036986|-17.5196166801
Shamva|10317|31.5700003649|-17.3196288871
Victoria Falls|35761|25.8400141995|-17.9296174939
Zvishavane|35896|30.0499897855|-20.3295743624
Kwekwe|99149|29.7999792061|-18.9296081352
Plumtree|2148|27.8199967028|-20.4795393689
Beitbridge|26459|29.9899934476|-22.2096146456
Gwanda|14450|29.0100015856|-20.9396146456
Chiredzi|28205|31.66002071|-21.0495820935
Masvingo|76311|30.8200203031|-20.0596166801
Karoi|25030|29.6799865303|-16.8195560518
Chinhoyi|61739|30.1800076891|-17.3596264457
Kariba|25531|28.8000402412|-16.5295995902
Golela|3695|31.9000060615|-27.2961775525
Luganville|13397|167.176606811|-15.5125557263
Trujillo|9646|-85.9600091977|15.9103582957
Brus Laguna|4067|-84.4799961769|15.7504197377
Puerto Lempira|4856|-83.7716414812|15.2620257761
Juticalpa|37442|-86.22996688|14.670408141
Comayagua|71142|-87.649983563|14.4603951202
Choluteca|99429|-87.1908126238|13.3006726267
Kumaka|2190|-58.3800130632|3.900393696
Bartica|11524|-58.6300236426|6.41042136528
Anna Regina|3113|-58.5000574154|7.27042055148
Egilsstaðir|2265|-14.3949976008|65.2674231152
Sauðárkrókur|2682|-19.6389927587|65.7464119661
Selfoss|6275|-20.9969460464|63.9334218538
Lorca|86119|-1.6985115981|37.6885638621
Cartagena|201274|-0.980028321731|37.6004297069
Oviedo|235651|-5.8299906834|43.3504921662
Santiago de Compostela|92430|-8.54109135073|42.8828979686
Badajoz|140133|-6.96997277976|38.8804290965
Logrono|143698|-2.42999149719|42.4703650096
San Sebastián|357468|-1.97999312479|43.3203906444
Maridi|14224|29.4769498278|4.91511212048
Yei|185000|30.680028848|4.09038209932
Melut|6407|32.2000394274|10.4336900014
Nasir|1741|33.0666015205|8.60039105116
Gogrial|50065|28.1166711006|8.5337284535
El Manaqil|151827|32.97999182|14.2503820994
Shendi|186611|33.420016641|16.6804921661
Berber|49556|33.983289753|18.0170255727
Kerma|3928|30.4165823962|19.6336969187
Ed Dueim|87068|32.2999816475|13.9903979685
Umm Ruwaba|55742|31.1999971097|12.9104380482
Kapoeta|7042|33.5902388089|4.77212343233
Les Cayes|175457|-73.7499792904|18.2003735545
Gonaives|166678|-72.6832485369|19.4504264516
Ayr|69042|-4.61667972962|55.4503995963
Aberdeen|189364|-2.07998702128|57.1703979687
Perth|39654|-3.46997969707|56.4003416129
Dundee|151592|-3.00000838359|56.4703890168
Middlesbrough|416042|-1.23001306294|54.5803751822
Coventry|388271|-1.49999658345|52.4204036653
Bath|93238|-2.35002221822|51.3837485953
Exeter|113118|-3.52995019674|50.7004052929
Cambridge|128488|0.116623086151|52.2003912548
Kingston upon Hull|302296|-0.329990479932|53.7504258414
Londonderry|83652|-7.33328393699|55.0003753857
Lisburn|12899|-6.67001692852|54.5203788443
Penzance|20812|-5.55003361146|50.1337215363
York|158947|-1.08002221822|53.9703865754
Blackpool|272792|-3.05000533183|53.8303951203
Dumfries|31044|-3.55000065247|55.0670896597
Scarborough|70571|-0.429984376416|54.2803934927
Plymouth|247297|-4.15998925924|50.3853857616
Soke|77341|27.4102542712|37.7512215363
Balikesir|261516|27.8900182686|39.6503820995
Canakkale|87791|26.4063878975|40.1459332469
Edirne|126470|26.5699954821|41.670439676
